FrameSync,DateTime (UTC+00:00),Sample Number (#),Error Flags (#),External pH (pH),Internal pH (pH),External pH (Volt),Internal pH (Volt),pH Temperature (Celsius),Relative Humidity (%),Int Temperature (Celsius)
SEAFET02117,7/5/2021 13:55,2979,0,7.6493,7.6591,-0.901683,-0.949082,19.9468,45.2,20.1
SEAFET02117,7/5/2021 14:00,2980,0,7.6489,7.6589,-0.901706,-0.949095,19.9468,45.2,20.1
SEAFET02117,7/5/2021 14:05,2981,0,7.6486,7.6584,-0.901726,-0.949126,19.946,45.2,20.1
SEAFET02117,7/5/2021 14:10,2982,0,7.6489,7.6588,-0.901707,-0.949104,19.9456,45.2,20.1
SEAFET02117,7/5/2021 14:15,2983,0,7.6485,7.6584,-0.901732,-0.949125,19.9446,45.2,20.1
SEAFET02117,7/5/2021 14:20,2984,0,7.6487,7.6589,-0.901723,-0.949099,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:25,2985,0,7.6487,7.6587,-0.901721,-0.949108,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:30,2986,0,7.6481,7.6581,-0.901755,-0.949144,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:35,2987,0,7.6484,7.6581,-0.90174,-0.949142,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:40,2988,0,7.6477,7.6575,-0.901778,-0.949178,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:45,2989,0,7.6476,7.6575,-0.901783,-0.949177,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:50,2990,0,7.6481,7.6581,-0.901754,-0.949142,19.9444,45.2,20.1
SEAFET02117,7/5/2021 14:55,2991,0,7.6481,7.6583,-0.901757,-0.949134,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:00,2992,0,7.6482,7.6583,-0.901751,-0.949133,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:05,2993,0,7.6477,7.6576,-0.901777,-0.94917,19.9443,45.2,20.1
SEAFET02117,7/5/2021 15:10,2994,0,7.6472,7.657,-0.901808,-0.949207,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:15,2995,0,7.6475,7.6578,-0.901791,-0.949162,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:20,2996,0,7.6474,7.657,-0.901795,-0.949206,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:25,2997,0,7.6473,7.6577,-0.901801,-0.949167,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:30,2998,0,7.6478,7.6576,-0.901772,-0.949174,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:35,2999,0,7.6471,7.6573,-0.901816,-0.949193,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:40,3000,0,7.6468,7.6569,-0.90183,-0.949213,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:45,3001,0,7.6464,7.6564,-0.901852,-0.949243,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:50,3002,0,7.646,7.656,-0.901875,-0.949264,19.9444,45.2,20.1
SEAFET02117,7/5/2021 15:55,3003,0,7.6457,7.6555,-0.901893,-0.949298,19.9444,45.2,20.1
SEAFET02117,7/5/2021 16:00,3004,0,7.6466,7.6568,-0.901842,-0.949222,19.9448,45.2,20.1
SEAFET02117,7/5/2021 16:05,3005,0,7.6463,7.6565,-0.901861,-0.949238,19.9446,45.2,20.1
SEAFET02117,7/5/2021 16:10,3006,0,7.6458,7.6558,-0.90189,-0.94928,19.9458,45.2,20.1
SEAFET02117,7/5/2021 16:15,3007,0,7.6455,7.6558,-0.901904,-0.949278,19.9466,45.2,20.1
SEAFET02117,7/5/2021 16:20,3008,0,7.646,7.6564,-0.901877,-0.94924,19.9464,45.2,20.2
SEAFET02117,7/5/2021 16:25,3009,0,7.6457,7.6557,-0.901891,-0.949283,19.9468,45.2,20.1
SEAFET02117,7/5/2021 16:30,3010,0,7.6458,7.6559,-0.901886,-0.949273,19.9468,45.2,20.1
SEAFET02117,7/5/2021 16:35,3011,0,7.6461,7.6561,-0.901868,-0.94926,19.947,45.2,20.2
SEAFET02117,7/5/2021 16:40,3012,0,7.645,7.655,-0.901932,-0.949326,19.9473,45.2,20.1
SEAFET02117,7/5/2021 16:45,3013,0,7.6453,7.6553,-0.901918,-0.949304,19.9475,45.2,20.1
SEAFET02117,7/5/2021 16:50,3014,0,7.6456,7.6556,-0.901899,-0.949287,19.9479,45.2,20.1
SEAFET02117,7/5/2021 16:55,3015,0,7.6445,7.6549,-0.901958,-0.949329,19.9492,45.2,20.1
SEAFET02117,7/5/2021 17:00,3016,0,7.645,7.6551,-0.901932,-0.949316,19.9499,45.2,20.1
SEAFET02117,7/5/2021 17:05,3017,0,7.6451,7.6553,-0.901925,-0.949305,19.9499,45.2,20.1
SEAFET02117,7/5/2021 17:10,3018,0,7.6439,7.6541,-0.901994,-0.949373,19.9503,45.2,20.1
SEAFET02117,7/5/2021 17:15,3019,0,7.6445,7.6546,-0.901957,-0.949344,19.9517,45.2,20.1
SEAFET02117,7/5/2021 17:20,3020,0,7.6438,7.6538,-0.901999,-0.949391,19.9521,45.2,20.1
SEAFET02117,7/5/2021 17:25,3021,0,7.6444,7.6546,-0.901961,-0.949343,19.9523,45.2,20.1
SEAFET02117,7/5/2021 17:30,3022,0,7.6443,7.6545,-0.901971,-0.94935,19.9523,45.2,20.1
SEAFET02117,7/5/2021 17:35,3023,0,7.6445,7.655,-0.901958,-0.949323,19.9538,45.2,20.2
SEAFET02117,7/5/2021 17:40,3024,0,7.6434,7.6536,-0.902022,-0.949403,19.9546,45.2,20.1
SEAFET02117,7/5/2021 17:45,3025,0,7.6444,7.6545,-0.90196,-0.94935,19.9546,45.2,20.1
SEAFET02117,7/5/2021 17:50,3026,0,7.6437,7.6538,-0.902003,-0.949392,19.9553,45.2,20.2
SEAFET02117,7/5/2021 17:55,3027,0,7.6434,7.6536,-0.902019,-0.949399,19.9566,45.2,20.1
SEAFET02117,7/5/2021 18:00,3028,0,7.6433,7.6539,-0.902023,-0.949384,19.9568,45.2,20.1
SEAFET02117,7/5/2021 18:05,3029,0,7.6432,7.6532,-0.902026,-0.949427,19.9577,45.2,20.1
SEAFET02117,7/5/2021 18:10,3030,0,7.6432,7.6535,-0.902027,-0.949407,19.9577,45.2,20.1
SEAFET02117,7/5/2021 18:15,3031,0,7.6433,7.6532,-0.902024,-0.949422,19.9581,45.2,20.1
SEAFET02117,7/5/2021 18:20,3032,0,7.644,7.6542,-0.901982,-0.949364,19.9601,45.2,20.2
SEAFET02117,7/5/2021 18:25,3033,0,7.6429,7.6528,-0.902043,-0.949446,19.9601,45.2,20.2
SEAFET02117,7/5/2021 18:30,3034,0,7.6424,7.6525,-0.902073,-0.949463,19.9603,45.2,20.2
SEAFET02117,7/5/2021 18:35,3035,0,7.6423,7.6527,-0.902077,-0.949452,19.9616,45.2,20.2
SEAFET02117,7/5/2021 18:40,3036,0,7.6421,7.6523,-0.902087,-0.949474,19.9624,45.2,20.2
SEAFET02117,7/5/2021 18:45,3037,0,7.6419,7.6524,-0.902103,-0.949467,19.963,45.2,20.1
SEAFET02117,7/5/2021 18:50,3038,0,7.6427,7.653,-0.90205,-0.949437,19.9636,45.2,20.2
SEAFET02117,7/5/2021 18:55,3039,0,7.6417,7.652,-0.902111,-0.949493,19.9648,45.2,20.1
SEAFET02117,7/5/2021 19:00,3040,0,7.6425,7.6531,-0.902063,-0.949428,19.9655,45.2,20.1
SEAFET02117,7/5/2021 19:05,3041,0,7.6421,7.6522,-0.902084,-0.94948,19.9655,45.2,20.2
SEAFET02117,7/5/2021 19:10,3042,0,7.6419,7.6521,-0.902099,-0.949487,19.9667,45.2,20.2
SEAFET02117,7/5/2021 19:15,3043,0,7.6417,7.652,-0.902108,-0.949494,19.9675,45.2,20.2
SEAFET02117,7/5/2021 19:20,3044,0,7.6413,7.6516,-0.90213,-0.949516,19.9679,45.2,20.2
SEAFET02117,7/5/2021 19:25,3045,0,7.6412,7.6515,-0.902138,-0.949518,19.969,45.2,20.2
SEAFET02117,7/5/2021 19:30,3046,0,7.641,7.6512,-0.902148,-0.949537,19.9703,45.2,20.2
SEAFET02117,7/5/2021 19:35,3047,0,7.6418,7.6521,-0.902101,-0.949486,19.9706,45.2,20.2
SEAFET02117,7/5/2021 19:40,3048,0,7.6413,7.6517,-0.902129,-0.949505,19.971,45.2,20.2
SEAFET02117,7/5/2021 19:45,3049,0,7.6406,7.6509,-0.902168,-0.949552,19.9726,45.2,20.2
SEAFET02117,7/5/2021 19:50,3050,0,7.6411,7.6514,-0.902136,-0.949523,19.9733,45.2,20.2
SEAFET02117,7/5/2021 19:55,3051,0,7.6406,7.6509,-0.90217,-0.949554,19.9733,45.2,20.2
SEAFET02117,7/5/2021 20:00,3052,0,7.6402,7.6504,-0.902191,-0.949582,19.9753,45.2,20.1
SEAFET02117,7/5/2021 20:05,3053,0,7.6403,7.6507,-0.90218,-0.949566,19.9757,45.2,20.2
SEAFET02117,7/5/2021 20:10,3054,0,7.6402,7.6506,-0.902185,-0.94957,19.9765,45.2,20.2
SEAFET02117,7/5/2021 20:15,3055,0,7.6405,7.6507,-0.902166,-0.949566,19.9777,45.2,20.1
SEAFET02117,7/5/2021 20:20,3056,0,7.6394,7.6499,-0.90223,-0.949613,19.9788,45.2,20.2
SEAFET02117,7/5/2021 20:25,3057,0,7.6395,7.6499,-0.902227,-0.94961,19.9788,45.2,20.2
SEAFET02117,7/5/2021 20:30,3058,0,7.6405,7.6505,-0.902165,-0.949575,19.981,45.2,20.2
SEAFET02117,7/5/2021 20:35,3059,0,7.6391,7.6494,-0.902247,-0.949637,19.9812,45.2,20.2
SEAFET02117,7/5/2021 20:40,3060,0,7.6399,7.6501,-0.9022,-0.949599,19.9814,45.2,20.2
SEAFET02117,7/5/2021 20:45,3061,0,7.6395,7.6497,-0.902221,-0.949619,19.9835,45.2,20.2
SEAFET02117,7/5/2021 20:50,3062,0,7.6395,7.6499,-0.902223,-0.949606,19.9835,45.2,20.2
SEAFET02117,7/5/2021 20:55,3063,0,7.6391,7.6494,-0.902243,-0.949639,19.9843,45.2,20.2
SEAFET02117,7/5/2021 21:00,3064,0,7.6393,7.6498,-0.902234,-0.949616,19.9859,45.2,20.2
SEAFET02117,7/5/2021 21:05,3065,0,7.6383,7.6487,-0.902289,-0.949677,19.9866,45.2,20.2
SEAFET02117,7/5/2021 21:10,3066,0,7.639,7.6494,-0.902251,-0.949639,19.9866,45.2,20.2
SEAFET02117,7/5/2021 21:15,3067,0,7.6392,7.6494,-0.902238,-0.949633,19.9882,45.2,20.2
SEAFET02117,7/5/2021 21:20,3068,0,7.6389,7.6492,-0.902252,-0.949645,19.989,45.2,20.2
SEAFET02117,7/5/2021 21:25,3069,0,7.639,7.6495,-0.902246,-0.949628,19.989,45.2,20.2
SEAFET02117,7/5/2021 21:30,3070,0,7.6389,7.6494,-0.902251,-0.949637,19.9897,45.2,20.2
SEAFET02117,7/5/2021 21:35,3071,0,7.6377,7.6479,-0.902322,-0.949722,19.9913,45.2,20.2
SEAFET02117,7/5/2021 21:40,3072,0,7.6379,7.6482,-0.902312,-0.949703,19.9915,45.2,20.2
SEAFET02117,7/5/2021 21:45,3073,0,7.6377,7.6478,-0.90232,-0.949727,19.9925,45.2,20.2
SEAFET02117,7/5/2021 21:50,3074,0,7.6381,7.6485,-0.902295,-0.949684,19.9925,45.2,20.2
SEAFET02117,7/5/2021 21:55,3075,0,7.6388,7.649,-0.902254,-0.949655,19.9943,45.2,20.2
SEAFET02117,7/5/2021 22:00,3076,0,7.6375,7.648,-0.902326,-0.949714,19.9949,45.2,20.2
SEAFET02117,7/5/2021 22:05,3077,0,7.6378,7.6479,-0.902311,-0.949723,19.9957,45.2,20.2
SEAFET02117,7/5/2021 22:10,3078,0,7.6376,7.6481,-0.902322,-0.949709,19.9968,45.2,20.2
SEAFET02117,7/5/2021 22:15,3079,0,7.6373,7.6477,-0.90234,-0.949732,19.9968,45.2,20.2
SEAFET02117,7/5/2021 22:20,3080,0,7.6369,7.6474,-0.902362,-0.949748,19.997,45.2,20.2
SEAFET02117,7/5/2021 22:25,3081,0,7.6368,7.6471,-0.902365,-0.949766,19.998,45.2,20.2
SEAFET02117,7/5/2021 22:30,3082,0,7.6372,7.6477,-0.902343,-0.949732,19.9992,45.2,20.2
SEAFET02117,7/5/2021 22:35,3083,0,7.6367,7.6475,-0.902371,-0.949745,19.9992,45.2,20.2
SEAFET02117,7/5/2021 22:40,3084,0,7.637,7.6476,-0.902357,-0.949735,19.9999,45.2,20.2
SEAFET02117,7/5/2021 22:45,3085,0,7.6361,7.6468,-0.902409,-0.949782,20.0003,45.2,20.2
SEAFET02117,7/5/2021 22:50,3086,0,7.6359,7.6464,-0.902415,-0.949807,20.0011,45.2,20.2
SEAFET02117,7/5/2021 22:55,3087,0,7.6364,7.6465,-0.902389,-0.949799,20.0019,45.2,20.2
SEAFET02117,7/5/2021 23:00,3088,0,7.6357,7.6461,-0.902428,-0.949821,20.0023,45.2,20.2
SEAFET02117,7/5/2021 23:05,3089,0,7.6365,7.647,-0.902384,-0.949774,20.0023,45.2,20.2
SEAFET02117,7/5/2021 23:10,3090,0,7.6361,7.6466,-0.902406,-0.949796,20.0025,45.2,20.2
SEAFET02117,7/5/2021 23:15,3091,0,7.6357,7.6462,-0.902428,-0.94982,20.0035,45.2,20.2
SEAFET02117,7/5/2021 23:20,3092,0,7.6363,7.6465,-0.902394,-0.949797,20.0042,45.2,20.2
SEAFET02117,7/5/2021 23:25,3093,0,7.6356,7.6459,-0.902431,-0.949833,20.0046,45.2,20.2
SEAFET02117,7/5/2021 23:30,3094,0,7.6355,7.6459,-0.902437,-0.949837,20.0046,45.2,20.2
SEAFET02117,7/5/2021 23:35,3095,0,7.6351,7.6455,-0.902462,-0.949855,20.0048,45.2,20.2
SEAFET02117,7/5/2021 23:40,3096,0,7.6357,7.6461,-0.902422,-0.949822,20.0062,45.2,20.2
SEAFET02117,7/5/2021 23:45,3097,0,7.6353,7.6457,-0.902447,-0.949845,20.0066,45.2,20.2
SEAFET02117,7/5/2021 23:50,3098,0,7.6353,7.6458,-0.902447,-0.94984,20.007,45.2,20.2
SEAFET02117,7/5/2021 23:55,3099,0,7.6349,7.6457,-0.902468,-0.949844,20.007,45.2,20.2
SEAFET02117,7/6/2021 0:00,3100,0,7.6347,7.6453,-0.902483,-0.949866,20.0074,45.2,20.2
SEAFET02117,7/6/2021 0:05,3101,0,7.6348,7.6455,-0.902478,-0.949857,20.0076,45.2,20.2
SEAFET02117,7/6/2021 0:10,3102,0,7.6352,7.6456,-0.902452,-0.949852,20.0077,45.2,20.2
SEAFET02117,7/6/2021 0:15,3103,0,7.6347,7.6452,-0.90248,-0.949873,20.0085,45.2,20.2
SEAFET02117,7/6/2021 0:20,3104,0,7.6337,7.6442,-0.90254,-0.949933,20.0089,45.2,20.2
SEAFET02117,7/6/2021 0:25,3105,0,7.6348,7.6455,-0.902474,-0.949857,20.0097,45.2,20.2
SEAFET02117,7/6/2021 0:30,3106,0,7.6337,7.6442,-0.902539,-0.949932,20.0097,45.3,20.2
SEAFET02117,7/6/2021 0:35,3107,0,7.634,7.6443,-0.902523,-0.949927,20.0101,45.2,20.2
SEAFET02117,7/6/2021 0:40,3108,0,7.6341,7.6446,-0.902516,-0.949908,20.0101,45.2,20.2
SEAFET02117,7/6/2021 0:45,3109,0,7.6343,7.6446,-0.902506,-0.949911,20.0101,45.2,20.2
SEAFET02117,7/6/2021 0:50,3110,0,7.6328,7.6433,-0.902592,-0.949982,20.0103,45.3,20.2
SEAFET02117,7/6/2021 0:55,3111,0,7.6338,7.6446,-0.902528,-0.949909,20.0105,45.2,20.2
SEAFET02117,7/6/2021 1:00,3112,0,7.6334,7.6441,-0.902555,-0.94994,20.0109,45.3,20.2
SEAFET02117,7/6/2021 1:05,3113,0,7.6333,7.6439,-0.902562,-0.949951,20.0109,45.2,20.2
SEAFET02117,7/6/2021 1:10,3114,0,7.6331,7.6434,-0.902572,-0.949976,20.0116,45.2,20.2
SEAFET02117,7/6/2021 1:15,3115,0,7.6332,7.6439,-0.902564,-0.94995,20.012,45.2,20.2
SEAFET02117,7/6/2021 1:20,3116,0,7.6333,7.6439,-0.902557,-0.949951,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:25,3117,0,7.6333,7.644,-0.90256,-0.949942,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:30,3118,0,7.6329,7.6435,-0.902584,-0.949974,20.0125,45.3,20.2
SEAFET02117,7/6/2021 1:35,3119,0,7.6325,7.6431,-0.902604,-0.949992,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:40,3120,0,7.6327,7.6432,-0.902595,-0.949987,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:45,3121,0,7.6324,7.6432,-0.902609,-0.949989,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:50,3122,0,7.6329,7.6433,-0.90258,-0.949984,20.0125,45.2,20.2
SEAFET02117,7/6/2021 1:55,3123,0,7.6324,7.643,-0.90261,-0.949999,20.0126,45.3,20.2
SEAFET02117,7/6/2021 2:00,3124,0,7.6322,7.6431,-0.902621,-0.949997,20.0125,45.3,20.2
SEAFET02117,7/6/2021 2:05,3125,0,7.6315,7.6424,-0.902664,-0.950037,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:10,3126,0,7.6313,7.6419,-0.902675,-0.950064,20.0126,45.3,20.2
SEAFET02117,7/6/2021 2:15,3127,0,7.6322,7.6427,-0.902624,-0.950019,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:20,3128,0,7.6318,7.6426,-0.902643,-0.950024,20.0126,45.3,20.2
SEAFET02117,7/6/2021 2:25,3129,0,7.6315,7.6422,-0.902664,-0.950046,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:30,3130,0,7.6315,7.6421,-0.902662,-0.950052,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:35,3131,0,7.6312,7.6418,-0.902678,-0.950069,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:40,3132,0,7.631,7.6419,-0.90269,-0.950067,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:45,3133,0,7.6312,7.6421,-0.902683,-0.950056,20.0125,45.3,20.2
SEAFET02117,7/6/2021 2:50,3134,0,7.6308,7.6416,-0.902707,-0.950083,20.0125,45.2,20.2
SEAFET02117,7/6/2021 2:55,3135,0,7.6312,7.642,-0.90268,-0.950058,20.0125,45.2,20.2
SEAFET02117,7/6/2021 3:00,3136,0,7.6313,7.642,-0.902674,-0.950056,20.012,45.2,20.2
SEAFET02117,7/6/2021 3:05,3137,0,7.6313,7.6418,-0.902677,-0.950069,20.0125,45.2,20.2
SEAFET02117,7/6/2021 3:10,3138,0,7.6309,7.6414,-0.902697,-0.950094,20.0116,45.2,20.2
SEAFET02117,7/6/2021 3:15,3139,0,7.6302,7.641,-0.902737,-0.950119,20.0125,45.2,20.2
SEAFET02117,7/6/2021 3:20,3140,0,7.6315,7.6423,-0.902665,-0.950039,20.0105,45.2,20.2
SEAFET02117,7/6/2021 3:25,3141,0,7.6305,7.6413,-0.902721,-0.950102,20.0103,45.2,20.2
SEAFET02117,7/6/2021 3:30,3142,0,7.6303,7.6408,-0.902738,-0.950132,20.0101,45.2,20.2
SEAFET02117,7/6/2021 3:35,3143,0,7.6301,7.6408,-0.902746,-0.950132,20.0101,45.2,20.2
SEAFET02117,7/6/2021 3:40,3144,0,7.6296,7.6404,-0.902774,-0.950156,20.0101,45.2,20.2
SEAFET02117,7/6/2021 3:45,3145,0,7.6292,7.6398,-0.902799,-0.950185,20.0101,45.2,20.2
SEAFET02117,7/6/2021 3:50,3146,0,7.6302,7.6408,-0.902743,-0.950127,20.0097,45.2,20.2
SEAFET02117,7/6/2021 3:55,3147,0,7.6302,7.6408,-0.902741,-0.95013,20.0091,45.2,20.2
SEAFET02117,7/6/2021 4:00,3148,0,7.6303,7.6413,-0.902739,-0.950102,20.0085,45.3,20.2
SEAFET02117,7/6/2021 4:05,3149,0,7.6292,7.6398,-0.902803,-0.950187,20.0081,45.2,20.2
SEAFET02117,7/6/2021 4:10,3150,0,7.6293,7.6401,-0.902796,-0.950174,20.0077,45.2,20.2
SEAFET02117,7/6/2021 4:15,3151,0,7.6293,7.6399,-0.902795,-0.950181,20.0072,45.3,20.2
SEAFET02117,7/6/2021 4:20,3152,0,7.6288,7.6394,-0.902826,-0.95021,20.0072,45.3,20.2
SEAFET02117,7/6/2021 4:25,3153,0,7.6289,7.6398,-0.902822,-0.95019,20.0066,45.2,20.2
SEAFET02117,7/6/2021 4:30,3154,0,7.6287,7.6398,-0.90283,-0.950188,20.0062,45.2,20.2
SEAFET02117,7/6/2021 4:35,3155,0,7.6287,7.6397,-0.902831,-0.950195,20.0058,45.2,20.2
SEAFET02117,7/6/2021 4:40,3156,0,7.6293,7.6401,-0.902795,-0.950172,20.0048,45.2,20.2
SEAFET02117,7/6/2021 4:45,3157,0,7.6292,7.6398,-0.902805,-0.950189,20.0046,45.2,20.2
SEAFET02117,7/6/2021 4:50,3158,0,7.6289,7.6399,-0.902819,-0.950186,20.0046,45.3,20.2
SEAFET02117,7/6/2021 4:55,3159,0,7.6281,7.6389,-0.902867,-0.950243,20.0034,45.2,20.2
SEAFET02117,7/6/2021 5:00,3160,0,7.6278,7.6387,-0.902887,-0.950255,20.0027,45.2,20.2
SEAFET02117,7/6/2021 5:05,3161,0,7.6282,7.6391,-0.902866,-0.95023,20.0023,45.3,20.2
SEAFET02117,7/6/2021 5:10,3162,0,7.628,7.639,-0.902873,-0.950238,20.0023,45.3,20.2
SEAFET02117,7/6/2021 5:15,3163,0,7.6285,7.6393,-0.902849,-0.950221,20.0019,45.2,20.2
SEAFET02117,7/6/2021 5:20,3164,0,7.6279,7.6385,-0.902882,-0.950265,19.9999,45.2,20.2
SEAFET02117,7/6/2021 5:25,3165,0,7.6283,7.6391,-0.902863,-0.95023,19.9999,45.2,20.2
SEAFET02117,7/6/2021 5:30,3166,0,7.6273,7.6381,-0.902916,-0.950288,19.9997,45.2,20.2
SEAFET02117,7/6/2021 5:35,3167,0,7.628,7.6386,-0.902878,-0.95026,19.9989,45.2,20.2
SEAFET02117,7/6/2021 5:40,3168,0,7.6274,7.6387,-0.902916,-0.950257,19.9978,45.2,20.2
SEAFET02117,7/6/2021 5:45,3169,0,7.6274,7.6386,-0.902915,-0.950262,19.9968,45.2,20.2
SEAFET02117,7/6/2021 5:50,3170,0,7.6274,7.6383,-0.902918,-0.950282,19.9968,45.2,20.2
SEAFET02117,7/6/2021 5:55,3171,0,7.6272,7.6381,-0.902929,-0.950293,19.9964,45.2,20.2
SEAFET02117,7/6/2021 6:00,3172,0,7.6271,7.6378,-0.902932,-0.950306,19.9958,45.2,20.2
SEAFET02117,7/6/2021 6:05,3173,0,7.6274,7.6381,-0.902916,-0.95029,19.9945,45.2,20.2
SEAFET02117,7/6/2021 6:10,3174,0,7.6266,7.6375,-0.902961,-0.950324,19.9945,45.2,20.2
SEAFET02117,7/6/2021 6:15,3175,0,7.6272,7.638,-0.902931,-0.950295,19.9937,45.2,20.2
SEAFET02117,7/6/2021 6:20,3176,0,7.6268,7.6378,-0.902955,-0.950312,19.9925,45.2,20.2
SEAFET02117,7/6/2021 6:25,3177,0,7.6262,7.6374,-0.902987,-0.950335,19.9919,45.2,20.2
SEAFET02117,7/6/2021 6:30,3178,0,7.6268,7.6377,-0.902953,-0.950314,19.9913,45.2,20.2
SEAFET02117,7/6/2021 6:35,3179,0,7.6263,7.6374,-0.902984,-0.950334,19.991,45.2,20.2
SEAFET02117,7/6/2021 6:40,3180,0,7.6271,7.6379,-0.90294,-0.950303,19.9892,45.2,20.2
SEAFET02117,7/6/2021 6:45,3181,0,7.6263,7.6377,-0.902984,-0.950318,19.989,45.2,20.2
SEAFET02117,7/6/2021 6:50,3182,0,7.6266,7.6373,-0.902968,-0.950342,19.989,45.2,20.2
SEAFET02117,7/6/2021 6:55,3183,0,7.6263,7.6373,-0.902984,-0.950339,19.9872,45.2,20.2
SEAFET02117,7/6/2021 7:00,3184,0,7.6256,7.6365,-0.903029,-0.950389,19.9866,45.2,20.1
SEAFET02117,7/6/2021 7:05,3185,0,7.6254,7.6365,-0.90304,-0.950389,19.9863,45.2,20.2
SEAFET02117,7/6/2021 7:10,3186,0,7.6257,7.6368,-0.903026,-0.950369,19.9855,45.2,20.2
SEAFET02117,7/6/2021 7:15,3187,0,7.6256,7.6368,-0.903029,-0.950368,19.9843,45.2,20.2
SEAFET02117,7/6/2021 7:20,3188,0,7.6258,7.6369,-0.903021,-0.950366,19.9835,45.2,20.2
SEAFET02117,7/6/2021 7:25,3189,0,7.6247,7.6358,-0.903084,-0.950428,19.9831,45.2,20.2
SEAFET02117,7/6/2021 7:30,3190,0,7.6258,7.6371,-0.903024,-0.950356,19.9815,45.2,20.2
SEAFET02117,7/6/2021 7:35,3191,0,7.6256,7.6367,-0.90303,-0.95038,19.9812,45.2,20.2
SEAFET02117,7/6/2021 7:40,3192,0,7.6253,7.6365,-0.903049,-0.950386,19.981,45.2,20.2
SEAFET02117,7/6/2021 7:45,3193,0,7.6254,7.6365,-0.903048,-0.950389,19.9788,45.2,20.2
SEAFET02117,7/6/2021 7:50,3194,0,7.6251,7.6361,-0.903061,-0.950415,19.9788,45.2,20.1
SEAFET02117,7/6/2021 7:55,3195,0,7.6247,7.636,-0.903088,-0.95042,19.9781,45.2,20.2
SEAFET02117,7/6/2021 8:00,3196,0,7.6245,7.6355,-0.903101,-0.950446,19.9769,45.2,20.2
SEAFET02117,7/6/2021 8:05,3197,0,7.6244,7.6351,-0.903109,-0.950472,19.9757,45.2,20.2
SEAFET02117,7/6/2021 8:10,3198,0,7.6252,7.6364,-0.903058,-0.950395,19.9757,45.2,20.2
SEAFET02117,7/6/2021 8:15,3199,0,7.6246,7.6359,-0.903094,-0.950428,19.9739,45.2,20.1
SEAFET02117,7/6/2021 8:20,3200,0,7.6243,7.6354,-0.903115,-0.950456,19.9733,45.2,20.2
SEAFET02117,7/6/2021 8:25,3201,0,7.6243,7.6356,-0.903114,-0.950445,19.9718,45.2,20.2
SEAFET02117,7/6/2021 8:30,3202,0,7.6243,7.6353,-0.903119,-0.950463,19.9714,45.2,20.2
SEAFET02117,7/6/2021 8:35,3203,0,7.6247,7.6357,-0.903094,-0.95044,19.9703,45.2,20.2
SEAFET02117,7/6/2021 8:40,3204,0,7.6249,7.636,-0.903081,-0.950422,19.9703,45.2,20.1
SEAFET02117,7/6/2021 8:45,3205,0,7.6242,7.6354,-0.903122,-0.950459,19.9685,45.2,20.2
SEAFET02117,7/6/2021 8:50,3206,0,7.6242,7.6354,-0.903124,-0.950456,19.9679,45.2,20.1
SEAFET02117,7/6/2021 8:55,3207,0,7.6232,7.6345,-0.903187,-0.950508,19.9663,45.2,20.1
SEAFET02117,7/6/2021 9:00,3208,0,7.6237,7.6349,-0.903155,-0.950485,19.9655,45.2,20.1
SEAFET02117,7/6/2021 9:05,3209,0,7.6231,7.6345,-0.90319,-0.95051,19.965,45.2,20.1
SEAFET02117,7/6/2021 9:10,3210,0,7.6235,7.6348,-0.90317,-0.950492,19.964,45.2,20.1
SEAFET02117,7/6/2021 9:15,3211,0,7.6233,7.6342,-0.903184,-0.950527,19.9626,45.2,20.1
SEAFET02117,7/6/2021 9:20,3212,0,7.6232,7.6344,-0.903187,-0.950515,19.962,45.2,20.1
SEAFET02117,7/6/2021 9:25,3213,0,7.6236,7.6346,-0.903166,-0.950508,19.9603,45.3,20.1
SEAFET02117,7/6/2021 9:30,3214,0,7.6226,7.634,-0.903223,-0.950541,19.9601,45.2,20.1
