Date,Time,PAR (raw),Datetime (UTC),Datetime (AST),PAR (calc),PAR (avg),,Serial #:,0392
6/26/24,6:02:25,53,6/26/2024 6:02:25,6/26/2024 2:02:25,0.047464803,,,,
6/26/24,6:02:27,53,6/26/2024 6:02:27,6/26/2024 2:02:27,0.047464803,0.047464803,,,
6/26/24,6:17:18,53,6/26/2024 6:17:18,6/26/2024 2:17:18,0.047464803,,,,
6/26/24,6:17:19,53,6/26/2024 6:17:19,6/26/2024 2:17:19,0.047464803,,,,
6/26/24,6:17:20,53,6/26/2024 6:17:20,6/26/2024 2:17:20,0.047464803,,,,
6/26/24,6:17:21,53,6/26/2024 6:17:21,6/26/2024 2:17:21,0.047464803,,,,
6/26/24,6:17:22,53,6/26/2024 6:17:22,6/26/2024 2:17:22,0.047464803,,,,
6/26/24,6:17:23,53,6/26/2024 6:17:23,6/26/2024 2:17:23,0.047464803,,,,
6/26/24,6:17:24,53,6/26/2024 6:17:24,6/26/2024 2:17:24,0.047464803,,,,
6/26/24,6:17:25,53,6/26/2024 6:17:25,6/26/2024 2:17:25,0.047464803,,,,
6/26/24,6:17:26,53,6/26/2024 6:17:26,6/26/2024 2:17:26,0.047464803,,,,
6/26/24,6:17:28,53,6/26/2024 6:17:28,6/26/2024 2:17:28,0.047464803,0.047464803,,,
6/26/24,6:32:19,53,6/26/2024 6:32:19,6/26/2024 2:32:19,0.047464803,,,,
6/26/24,6:32:20,53,6/26/2024 6:32:20,6/26/2024 2:32:20,0.047464803,,,,
6/26/24,6:32:21,53,6/26/2024 6:32:21,6/26/2024 2:32:21,0.047464803,,,,
6/26/24,6:32:22,53,6/26/2024 6:32:22,6/26/2024 2:32:22,0.047464803,,,,
6/26/24,6:32:23,53,6/26/2024 6:32:23,6/26/2024 2:32:23,0.047464803,,,,
6/26/24,6:32:24,53,6/26/2024 6:32:24,6/26/2024 2:32:24,0.047464803,,,,
6/26/24,6:32:25,53,6/26/2024 6:32:25,6/26/2024 2:32:25,0.047464803,,,,
6/26/24,6:32:26,53,6/26/2024 6:32:26,6/26/2024 2:32:26,0.047464803,,,,
6/26/24,6:32:27,53,6/26/2024 6:32:27,6/26/2024 2:32:27,0.047464803,,,,
6/26/24,6:32:29,53,6/26/2024 6:32:29,6/26/2024 2:32:29,0.047464803,0.047464803,,,
6/26/24,6:47:20,53,6/26/2024 6:47:20,6/26/2024 2:47:20,0.047464803,,,,
6/26/24,6:47:21,53,6/26/2024 6:47:21,6/26/2024 2:47:21,0.047464803,,,,
6/26/24,6:47:22,53,6/26/2024 6:47:22,6/26/2024 2:47:22,0.047464803,,,,
6/26/24,6:47:23,53,6/26/2024 6:47:23,6/26/2024 2:47:23,0.047464803,,,,
6/26/24,6:47:24,53,6/26/2024 6:47:24,6/26/2024 2:47:24,0.047464803,,,,
6/26/24,6:47:25,53,6/26/2024 6:47:25,6/26/2024 2:47:25,0.047464803,,,,
6/26/24,6:47:26,53,6/26/2024 6:47:26,6/26/2024 2:47:26,0.047464803,,,,
6/26/24,6:47:27,53,6/26/2024 6:47:27,6/26/2024 2:47:27,0.047464803,,,,
6/26/24,6:47:28,53,6/26/2024 6:47:28,6/26/2024 2:47:28,0.047464803,,,,
6/26/24,6:47:30,53,6/26/2024 6:47:30,6/26/2024 2:47:30,0.047464803,0.047464803,,,
6/26/24,7:02:21,53,6/26/2024 7:02:21,6/26/2024 3:02:21,0.047464803,,,,
6/26/24,7:02:22,53,6/26/2024 7:02:22,6/26/2024 3:02:22,0.047464803,,,,
6/26/24,7:02:23,53,6/26/2024 7:02:23,6/26/2024 3:02:23,0.047464803,,,,
6/26/24,7:02:24,53,6/26/2024 7:02:24,6/26/2024 3:02:24,0.047464803,,,,
6/26/24,7:02:25,53,6/26/2024 7:02:25,6/26/2024 3:02:25,0.047464803,,,,
6/26/24,7:02:26,53,6/26/2024 7:02:26,6/26/2024 3:02:26,0.047464803,,,,
6/26/24,7:02:27,53,6/26/2024 7:02:27,6/26/2024 3:02:27,0.047464803,,,,
6/26/24,7:02:28,53,6/26/2024 7:02:28,6/26/2024 3:02:28,0.047464803,,,,
6/26/24,7:02:29,53,6/26/2024 7:02:29,6/26/2024 3:02:29,0.047464803,,,,
6/26/24,7:02:31,53,6/26/2024 7:02:31,6/26/2024 3:02:31,0.047464803,0.047464803,,,
6/26/24,7:17:22,53,6/26/2024 7:17:22,6/26/2024 3:17:22,0.047464803,,,,
6/26/24,7:17:23,53,6/26/2024 7:17:23,6/26/2024 3:17:23,0.047464803,,,,
6/26/24,7:17:24,53,6/26/2024 7:17:24,6/26/2024 3:17:24,0.047464803,,,,
6/26/24,7:17:25,53,6/26/2024 7:17:25,6/26/2024 3:17:25,0.047464803,,,,
6/26/24,7:17:26,53,6/26/2024 7:17:26,6/26/2024 3:17:26,0.047464803,,,,
6/26/24,7:17:27,53,6/26/2024 7:17:27,6/26/2024 3:17:27,0.047464803,,,,
6/26/24,7:17:28,53,6/26/2024 7:17:28,6/26/2024 3:17:28,0.047464803,,,,
6/26/24,7:17:29,53,6/26/2024 7:17:29,6/26/2024 3:17:29,0.047464803,,,,
6/26/24,7:17:30,53,6/26/2024 7:17:30,6/26/2024 3:17:30,0.047464803,,,,
6/26/24,7:17:32,53,6/26/2024 7:17:32,6/26/2024 3:17:32,0.047464803,0.047464803,,,
