Date,Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2021-07-06,12:45:00.000,67.03,172.84,-66.50,8.36
2021-07-06,12:50:00.000,67.03,172.91,-66.51,8.27
2021-07-06,12:55:00.000,67.03,172.92,-66.52,8.26
2021-07-06,13:00:00.000,67.03,172.93,-66.52,8.24
2021-07-06,13:05:00.000,67.03,172.80,-66.50,8.40
2021-07-06,13:10:00.000,67.02,172.79,-66.49,8.41
2021-07-06,13:15:00.000,67.03,172.84,-66.50,8.35
2021-07-06,13:20:00.000,67.02,172.89,-66.51,8.30
2021-07-06,13:25:00.000,67.02,172.85,-66.50,8.34
2021-07-06,13:30:00.000,67.03,172.81,-66.50,8.38
2021-07-06,13:35:00.000,67.03,172.80,-66.50,8.40
2021-07-06,13:40:00.000,67.03,172.83,-66.50,8.36
2021-07-06,13:45:00.000,67.02,172.84,-66.50,8.36
2021-07-06,13:50:00.000,67.03,172.84,-66.50,8.35
2021-07-06,13:55:00.000,67.02,172.84,-66.50,8.35
2021-07-06,14:00:00.000,67.02,172.88,-66.51,8.31
2021-07-06,14:05:00.000,67.03,172.91,-66.51,8.27
2021-07-06,14:10:00.000,67.02,172.91,-66.51,8.27
2021-07-06,14:15:00.000,67.03,172.97,-66.52,8.20
2021-07-06,14:20:00.000,67.02,172.86,-66.50,8.33
2021-07-06,14:25:00.000,67.00,172.82,-66.47,8.37
2021-07-06,14:30:00.000,66.99,172.81,-66.47,8.38
2021-07-06,14:35:00.000,66.99,172.88,-66.48,8.31
2021-07-06,14:40:00.000,66.99,172.98,-66.49,8.19
2021-07-06,14:45:00.000,67.00,173.32,-66.54,7.79
2021-07-06,14:50:00.000,67.00,173.03,-66.50,8.13
2021-07-06,14:55:00.000,67.00,173.22,-66.53,7.91
2021-07-06,15:00:00.000,67.00,172.86,-66.48,8.32
2021-07-06,15:05:00.000,67.00,172.84,-66.47,8.35
2021-07-06,15:10:00.000,67.00,172.86,-66.48,8.33
2021-07-06,15:15:00.000,67.00,173.16,-66.52,7.98
2021-07-06,15:20:00.000,67.00,173.09,-66.51,8.06
2021-07-06,15:25:00.000,67.00,173.13,-66.51,8.01
2021-07-06,15:30:00.000,67.00,173.26,-66.53,7.86
2021-07-06,15:35:00.000,67.00,173.23,-66.53,7.90
2021-07-06,15:40:00.000,66.99,173.23,-66.53,7.90
2021-07-06,15:45:00.000,66.99,173.23,-66.53,7.90
2021-07-06,15:50:00.000,66.99,173.26,-66.53,7.86
2021-07-06,15:55:00.000,66.99,173.27,-66.53,7.85
2021-07-06,16:00:00.000,66.99,173.29,-66.53,7.83
2021-07-06,16:05:00.000,66.99,173.26,-66.53,7.86
2021-07-06,16:10:00.000,66.99,173.31,-66.54,7.81
2021-07-06,16:15:00.000,66.99,173.25,-66.53,7.88
2021-07-06,16:20:00.000,66.99,173.29,-66.53,7.83
2021-07-06,16:25:00.000,66.99,173.27,-66.53,7.85
2021-07-06,16:30:00.000,66.99,173.30,-66.54,7.82
2021-07-06,16:35:00.000,66.99,173.27,-66.53,7.86
2021-07-06,16:40:00.000,66.99,173.28,-66.53,7.84
2021-07-06,16:45:00.000,66.99,173.32,-66.54,7.80
2021-07-06,16:50:00.000,66.99,173.27,-66.53,7.85
2021-07-06,16:55:00.000,66.99,173.24,-66.53,7.88
2021-07-06,17:00:00.000,66.99,173.22,-66.52,7.91
2021-07-06,17:05:00.000,66.99,172.74,-66.45,8.47
2021-07-06,17:10:00.000,66.99,171.80,-66.31,9.55
2021-07-06,17:15:00.000,66.99,173.10,-66.51,8.04
2021-07-06,17:20:00.000,66.99,173.23,-66.52,7.90
2021-07-06,17:25:00.000,66.99,173.78,-66.60,7.25
2021-07-06,17:30:00.000,66.99,173.10,-66.50,8.05
2021-07-06,17:35:00.000,66.92,169.31,-65.76,12.42
2021-07-06,17:40:00.000,69.56,340.48,65.56,-23.24
2021-07-06,17:45:00.000,69.56,340.45,65.55,-23.27
2021-07-06,17:50:00.000,69.56,339.52,65.17,-24.33
2021-07-06,17:55:00.000,69.56,340.21,65.45,-23.56
2021-07-06,18:00:00.000,69.56,340.10,65.41,-23.68
2021-07-06,18:05:00.000,69.88,338.24,64.90,-25.91
2021-07-06,18:10:00.000,69.89,338.45,65.01,-25.67
2021-07-06,18:15:00.000,69.89,338.24,64.91,-25.92
2021-07-06,18:20:00.000,69.90,337.58,64.62,-26.65
2021-07-06,18:25:00.000,69.87,337.11,64.37,-27.18
2021-07-06,18:30:00.000,69.87,338.78,65.14,-25.29
2021-07-06,18:35:00.000,69.88,338.66,65.09,-25.43
2021-07-06,18:40:00.000,69.87,338.15,64.85,-26.01
2021-07-06,18:45:00.000,69.88,338.17,64.87,-25.98
2021-07-06,18:50:00.000,69.88,338.07,64.82,-26.10
2021-07-06,18:55:00.000,69.88,339.09,65.28,-24.94
2021-07-06,19:00:00.000,69.88,338.23,64.90,-25.91
2021-07-06,19:05:00.000,69.45,151.83,-61.23,32.78
2021-07-06,19:10:00.000,69.46,151.56,-61.08,33.07
2021-07-06,19:15:00.000,69.46,151.54,-61.07,33.10
2021-07-06,19:20:00.000,69.45,144.04,-56.22,40.78
2021-07-06,19:25:00.000,69.45,144.31,-56.41,40.52
2021-07-06,19:30:00.000,69.46,143.92,-56.13,40.90
2021-07-06,19:35:00.000,69.23,236.82,-37.89,-57.94
2021-07-06,19:40:00.000,69.16,352.09,68.50,-9.52
2021-07-06,19:45:00.000,69.95,348.21,68.48,-14.29
2021-07-06,19:50:00.000,69.66,238.69,-36.20,-59.52
2021-07-06,19:55:00.000,69.66,239.05,-35.82,-59.75
2021-07-06,20:00:00.000,69.66,239.12,-35.75,-59.79
2021-07-06,20:05:00.000,69.66,238.76,-36.12,-59.56
2021-07-06,20:10:00.000,69.66,238.94,-35.93,-59.67
2021-07-06,20:15:00.000,69.65,238.74,-36.15,-59.54
2021-07-06,20:20:00.000,69.66,238.85,-36.03,-59.61
2021-07-06,20:25:00.000,69.65,239.03,-35.84,-59.73
2021-07-06,20:30:00.000,69.65,238.74,-36.15,-59.54
2021-07-06,20:35:00.000,69.65,238.70,-36.18,-59.52
2021-07-06,20:40:00.000,69.65,238.73,-36.16,-59.53
2021-07-06,20:45:00.000,69.65,238.60,-36.29,-59.45
2021-07-06,20:50:00.000,69.65,238.80,-36.08,-59.58
2021-07-06,20:55:00.000,69.65,238.64,-36.25,-59.48
2021-07-06,21:00:00.000,69.65,238.71,-36.17,-59.52
2021-07-06,21:05:00.000,69.65,238.68,-36.21,-59.50
2021-07-06,21:10:00.000,69.65,238.70,-36.19,-59.51
2021-07-06,21:15:00.000,69.65,238.79,-36.09,-59.58
2021-07-06,21:20:00.000,69.66,238.70,-36.19,-59.52
2021-07-06,21:25:00.000,69.65,238.70,-36.19,-59.52
2021-07-06,21:30:00.000,69.65,238.69,-36.20,-59.51
2021-07-06,21:35:00.000,69.65,238.67,-36.22,-59.49
2021-07-06,21:40:00.000,69.65,238.77,-36.12,-59.56
2021-07-06,21:45:00.000,69.65,238.68,-36.21,-59.50
2021-07-06,21:50:00.000,69.65,238.69,-36.19,-59.51
2021-07-06,21:55:00.000,69.65,238.68,-36.20,-59.51
2021-07-06,22:00:00.000,69.65,238.96,-35.91,-59.68
2021-07-06,22:05:00.000,69.65,238.85,-36.03,-59.61
2021-07-06,22:10:00.000,69.65,238.87,-36.01,-59.62
2021-07-06,22:15:00.000,69.65,238.86,-36.01,-59.62
2021-07-06,22:20:00.000,69.65,238.74,-36.14,-59.54
2021-07-06,22:25:00.000,69.65,239.00,-35.88,-59.70
2021-07-06,22:30:00.000,69.65,238.73,-36.15,-59.53
2021-07-06,22:35:00.000,69.65,238.76,-36.13,-59.55
2021-07-06,22:40:00.000,69.65,238.74,-36.15,-59.54
2021-07-06,22:45:00.000,69.65,238.76,-36.13,-59.55
2021-07-06,22:50:00.000,69.65,238.93,-35.94,-59.66
2021-07-06,22:55:00.000,69.65,238.73,-36.15,-59.54
2021-07-06,23:00:00.000,69.65,238.73,-36.16,-59.53
2021-07-06,23:05:00.000,69.65,238.79,-36.10,-59.57
2021-07-06,23:10:00.000,69.65,238.85,-36.03,-59.61
2021-07-06,23:15:00.000,69.65,238.72,-36.17,-59.52
2021-07-06,23:20:00.000,69.65,238.90,-35.98,-59.64
2021-07-06,23:25:00.000,69.65,238.81,-36.07,-59.59
2021-07-06,23:30:00.000,69.65,238.99,-35.88,-59.70
2021-07-06,23:35:00.000,69.65,238.76,-36.12,-59.55
2021-07-06,23:40:00.000,69.65,238.66,-36.23,-59.49
2021-07-06,23:45:00.000,69.65,238.66,-36.23,-59.49
2021-07-06,23:50:00.000,69.65,238.70,-36.18,-59.52
2021-07-06,23:55:00.000,69.65,238.71,-36.18,-59.52
2021-07-07,00:00:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,00:05:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,00:10:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,00:15:00.000,69.65,238.86,-36.02,-59.61
2021-07-07,00:20:00.000,69.65,238.75,-36.13,-59.55
2021-07-07,00:25:00.000,69.65,238.77,-36.11,-59.56
2021-07-07,00:30:00.000,69.65,238.98,-35.89,-59.69
2021-07-07,00:35:00.000,69.65,238.82,-36.06,-59.59
2021-07-07,00:40:00.000,69.65,238.67,-36.22,-59.49
2021-07-07,00:45:00.000,69.65,238.96,-35.92,-59.68
2021-07-07,00:50:00.000,69.65,238.74,-36.15,-59.54
2021-07-07,00:55:00.000,69.65,238.65,-36.24,-59.48
2021-07-07,01:00:00.000,69.65,238.66,-36.22,-59.49
2021-07-07,01:05:00.000,69.65,238.66,-36.23,-59.49
2021-07-07,01:10:00.000,69.65,238.79,-36.10,-59.57
2021-07-07,01:15:00.000,69.65,238.65,-36.24,-59.48
2021-07-07,01:20:00.000,69.65,239.00,-35.88,-59.70
2021-07-07,01:25:00.000,69.65,238.70,-36.19,-59.52
2021-07-07,01:30:00.000,69.65,238.94,-35.94,-59.67
2021-07-07,01:35:00.000,69.65,238.84,-36.04,-59.60
2021-07-07,01:40:00.000,69.65,238.89,-35.98,-59.64
2021-07-07,01:45:00.000,69.65,238.75,-36.13,-59.55
2021-07-07,01:50:00.000,69.65,238.99,-35.88,-59.69
2021-07-07,01:55:00.000,69.65,239.02,-35.85,-59.71
2021-07-07,02:00:00.000,69.65,238.89,-35.99,-59.63
2021-07-07,02:05:00.000,69.65,238.90,-35.98,-59.64
2021-07-07,02:10:00.000,69.65,238.68,-36.20,-59.50
2021-07-07,02:15:00.000,69.65,238.91,-35.96,-59.65
2021-07-07,02:20:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,02:25:00.000,69.65,238.84,-36.04,-59.60
2021-07-07,02:30:00.000,69.65,238.99,-35.88,-59.70
2021-07-07,02:35:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,02:40:00.000,69.65,238.70,-36.18,-59.51
2021-07-07,02:45:00.000,69.65,238.99,-35.88,-59.70
2021-07-07,02:50:00.000,69.65,238.88,-36.00,-59.63
2021-07-07,02:55:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,03:00:00.000,69.65,238.71,-36.18,-59.52
2021-07-07,03:05:00.000,69.65,238.70,-36.19,-59.51
2021-07-07,03:10:00.000,69.65,239.00,-35.87,-59.70
2021-07-07,03:15:00.000,69.65,238.81,-36.07,-59.58
2021-07-07,03:20:00.000,69.65,238.82,-36.06,-59.59
2021-07-07,03:25:00.000,69.65,238.78,-36.10,-59.56
2021-07-07,03:30:00.000,69.65,238.79,-36.09,-59.57
2021-07-07,03:35:00.000,69.65,238.75,-36.13,-59.55
2021-07-07,03:40:00.000,69.65,238.72,-36.17,-59.52
2021-07-07,03:45:00.000,69.65,238.72,-36.16,-59.53
2021-07-07,03:50:00.000,69.65,238.84,-36.04,-59.60
2021-07-07,03:55:00.000,69.65,238.83,-36.05,-59.60
2021-07-07,04:00:00.000,69.65,239.01,-35.86,-59.71
2021-07-07,04:05:00.000,69.65,238.93,-35.95,-59.66
2021-07-07,04:10:00.000,69.65,239.01,-35.87,-59.71
2021-07-07,04:15:00.000,69.65,238.95,-35.93,-59.67
2021-07-07,04:20:00.000,69.65,238.86,-36.02,-59.61
2021-07-07,04:25:00.000,69.65,238.67,-36.21,-59.50
2021-07-07,04:30:00.000,69.65,238.73,-36.15,-59.53
2021-07-07,04:35:00.000,69.65,238.85,-36.03,-59.61
2021-07-07,04:40:00.000,69.65,238.70,-36.19,-59.51
2021-07-07,04:45:00.000,69.65,238.98,-35.89,-59.69
2021-07-07,04:50:00.000,69.65,238.76,-36.12,-59.55
2021-07-07,04:55:00.000,69.65,238.89,-35.99,-59.63
2021-07-07,05:00:00.000,69.65,239.03,-35.85,-59.72
2021-07-07,05:05:00.000,69.65,239.04,-35.83,-59.73
2021-07-07,05:10:00.000,69.65,238.81,-36.07,-59.59
2021-07-07,05:15:00.000,69.65,238.66,-36.23,-59.48
2021-07-07,05:20:00.000,69.65,238.70,-36.19,-59.51
2021-07-07,05:25:00.000,69.65,238.68,-36.21,-59.50
2021-07-07,05:30:00.000,69.65,238.76,-36.12,-59.55
2021-07-07,05:35:00.000,69.65,238.69,-36.19,-59.51
2021-07-07,05:40:00.000,69.65,238.91,-35.97,-59.64
2021-07-07,05:45:00.000,69.65,238.99,-35.89,-59.69
2021-07-07,05:50:00.000,69.65,239.01,-35.86,-59.71
2021-07-07,05:55:00.000,69.65,238.72,-36.16,-59.53
2021-07-07,06:00:00.000,69.65,238.68,-36.21,-59.50
2021-07-07,06:05:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,06:10:00.000,69.65,239.01,-35.86,-59.71
2021-07-07,06:15:00.000,69.65,239.03,-35.84,-59.72
2021-07-07,06:20:00.000,69.65,238.81,-36.07,-59.59
2021-07-07,06:25:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,06:30:00.000,69.65,238.95,-35.92,-59.67
2021-07-07,06:35:00.000,69.65,238.75,-36.14,-59.54
2021-07-07,06:40:00.000,69.65,238.99,-35.89,-59.69
2021-07-07,06:45:00.000,69.65,238.73,-36.15,-59.53
2021-07-07,06:50:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,06:55:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,07:00:00.000,69.65,238.72,-36.16,-59.53
2021-07-07,07:05:00.000,69.65,238.81,-36.07,-59.58
2021-07-07,07:10:00.000,69.65,238.70,-36.19,-59.51
2021-07-07,07:15:00.000,69.65,238.68,-36.20,-59.50
2021-07-07,07:20:00.000,69.65,238.83,-36.05,-59.59
2021-07-07,07:25:00.000,69.65,239.00,-35.87,-59.70
2021-07-07,07:30:00.000,69.65,238.68,-36.21,-59.50
2021-07-07,07:35:00.000,69.65,238.86,-36.01,-59.62
2021-07-07,07:40:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,07:45:00.000,69.65,239.01,-35.86,-59.71
2021-07-07,07:50:00.000,69.65,238.69,-36.20,-59.50
2021-07-07,07:55:00.000,69.65,238.74,-36.14,-59.54
2021-07-07,08:00:00.000,69.65,238.82,-36.06,-59.59
2021-07-07,08:05:00.000,69.65,238.83,-36.05,-59.59
2021-07-07,08:10:00.000,69.65,238.69,-36.20,-59.50
2021-07-07,08:15:00.000,69.65,238.98,-35.90,-59.69
2021-07-07,08:20:00.000,69.65,238.91,-35.97,-59.65
2021-07-07,08:25:00.000,69.65,238.73,-36.16,-59.53
2021-07-07,08:30:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,08:35:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,08:40:00.000,69.65,238.97,-35.91,-59.68
2021-07-07,08:45:00.000,69.65,238.74,-36.14,-59.54
2021-07-07,08:50:00.000,69.65,238.78,-36.10,-59.56
2021-07-07,08:55:00.000,69.65,238.82,-36.07,-59.59
2021-07-07,09:00:00.000,69.65,238.77,-36.12,-59.56
2021-07-07,09:05:00.000,69.65,238.95,-35.93,-59.67
2021-07-07,09:10:00.000,69.65,238.72,-36.16,-59.53
2021-07-07,09:15:00.000,69.65,238.66,-36.23,-59.49
2021-07-07,09:20:00.000,69.65,238.84,-36.04,-59.60
2021-07-07,09:25:00.000,69.65,238.79,-36.09,-59.57
2021-07-07,09:30:00.000,69.65,238.67,-36.21,-59.50
2021-07-07,09:35:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,09:40:00.000,69.65,238.76,-36.12,-59.55
2021-07-07,09:45:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,09:50:00.000,69.65,238.69,-36.20,-59.50
2021-07-07,09:55:00.000,69.65,238.77,-36.11,-59.56
2021-07-07,10:00:00.000,69.65,238.86,-36.02,-59.62
2021-07-07,10:05:00.000,69.65,238.94,-35.93,-59.67
2021-07-07,10:10:00.000,69.65,238.86,-36.01,-59.62
2021-07-07,10:15:00.000,69.65,238.66,-36.22,-59.49
2021-07-07,10:20:00.000,69.65,238.66,-36.22,-59.49
2021-07-07,10:25:00.000,69.65,238.73,-36.16,-59.53
2021-07-07,10:30:00.000,69.65,238.94,-35.94,-59.66
2021-07-07,10:35:00.000,69.65,238.97,-35.91,-59.68
2021-07-07,10:40:00.000,69.65,238.94,-35.93,-59.67
2021-07-07,10:45:00.000,69.65,238.66,-36.23,-59.49
2021-07-07,10:50:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,10:55:00.000,69.65,238.68,-36.21,-59.50
2021-07-07,11:00:00.000,69.65,238.62,-36.27,-59.46
2021-07-07,11:05:00.000,69.65,238.90,-35.98,-59.64
2021-07-07,11:10:00.000,69.65,238.73,-36.16,-59.53
2021-07-07,11:15:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,11:20:00.000,69.65,238.84,-36.04,-59.60
2021-07-07,11:25:00.000,69.65,238.67,-36.22,-59.49
2021-07-07,11:30:00.000,69.65,238.79,-36.09,-59.57
2021-07-07,11:35:00.000,69.65,238.61,-36.28,-59.46
2021-07-07,11:40:00.000,69.65,238.60,-36.29,-59.45
2021-07-07,11:45:00.000,69.65,238.67,-36.22,-59.49
2021-07-07,11:50:00.000,69.65,238.65,-36.24,-59.48
2021-07-07,11:55:00.000,69.65,238.83,-36.05,-59.60
2021-07-07,12:00:00.000,69.65,238.61,-36.28,-59.46
2021-07-07,12:05:00.000,69.65,238.89,-35.99,-59.63
2021-07-07,12:10:00.000,69.65,238.62,-36.27,-59.46
2021-07-07,12:15:00.000,69.65,238.59,-36.30,-59.44
2021-07-07,12:20:00.000,69.65,238.86,-36.01,-59.62
2021-07-07,12:25:00.000,69.65,238.80,-36.08,-59.58
2021-07-07,12:30:00.000,69.65,238.69,-36.19,-59.51
2021-07-07,12:35:00.000,69.65,238.73,-36.16,-59.53
2021-07-07,12:40:00.000,69.65,238.61,-36.28,-59.46
2021-07-07,12:45:00.000,69.65,238.78,-36.10,-59.57
2021-07-07,12:50:00.000,69.65,238.74,-36.14,-59.54
2021-07-07,12:55:00.000,69.65,238.65,-36.24,-59.48
2021-07-07,13:00:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,13:05:00.000,69.65,238.61,-36.27,-59.46
2021-07-07,13:10:00.000,69.65,238.71,-36.18,-59.52
2021-07-07,13:15:00.000,69.65,238.58,-36.31,-59.44
2021-07-07,13:20:00.000,69.65,238.60,-36.29,-59.45
2021-07-07,13:25:00.000,69.65,238.67,-36.22,-59.49
2021-07-07,13:30:00.000,69.65,238.57,-36.32,-59.43
2021-07-07,13:35:00.000,69.65,238.89,-35.99,-59.63
2021-07-07,13:40:00.000,69.65,238.58,-36.31,-59.44
2021-07-07,13:45:00.000,69.65,238.71,-36.17,-59.52
2021-07-07,13:50:00.000,69.65,238.70,-36.19,-59.52
2021-07-07,13:55:00.000,69.65,238.99,-35.89,-59.70
2021-07-07,14:00:00.000,69.65,238.67,-36.22,-59.49
2021-07-07,14:05:00.000,69.65,238.64,-36.24,-59.48
2021-07-07,14:10:00.000,69.65,238.72,-36.17,-59.53
2021-07-07,14:15:00.000,69.65,239.06,-35.81,-59.74
2021-07-07,14:20:00.000,69.65,238.66,-36.23,-59.49
2021-07-07,14:25:00.000,69.65,238.81,-36.08,-59.58
2021-07-07,14:30:00.000,69.65,238.62,-36.26,-59.47
2021-07-07,14:35:00.000,69.65,238.73,-36.15,-59.54
2021-07-07,14:40:00.000,69.65,238.75,-36.14,-59.55
2021-07-07,14:45:00.000,69.65,238.69,-36.20,-59.51
2021-07-07,14:50:00.000,69.65,238.77,-36.12,-59.56
2021-07-07,14:55:00.000,69.65,238.86,-36.02,-59.62
2021-07-07,15:00:00.000,69.65,238.66,-36.23,-59.49
2021-07-07,15:05:00.000,69.66,238.65,-36.24,-59.49
2021-07-07,15:10:00.000,69.66,238.69,-36.20,-59.51
2021-07-07,15:15:00.000,69.66,238.95,-35.93,-59.68
2021-07-07,15:20:00.000,69.66,238.96,-35.92,-59.68
2021-07-07,15:25:00.000,69.66,238.73,-36.15,-59.54
2021-07-07,15:30:00.000,69.66,238.81,-36.08,-59.59
2021-07-07,15:35:00.000,69.66,238.83,-36.05,-59.60
2021-07-07,15:40:00.000,69.66,238.82,-36.06,-59.60
2021-07-07,15:45:00.000,69.66,238.94,-35.94,-59.67
2021-07-07,15:50:00.000,69.66,238.76,-36.13,-59.55
2021-07-07,15:55:00.000,69.65,238.75,-36.14,-59.55
2021-07-07,16:00:00.000,69.65,238.99,-35.89,-59.70
2021-07-07,16:05:00.000,69.65,238.90,-35.98,-59.64
2021-07-07,16:10:00.000,69.65,238.98,-35.89,-59.70
2021-07-07,16:15:00.000,69.66,238.93,-35.95,-59.66
2021-07-07,16:20:00.000,69.66,238.81,-36.07,-59.59
2021-07-07,16:25:00.000,69.66,239.03,-35.84,-59.73
2021-07-07,16:30:00.000,69.65,239.05,-35.82,-59.74
2021-07-07,16:35:00.000,69.66,238.91,-35.97,-59.65
2021-07-07,16:40:00.000,69.66,238.94,-35.94,-59.67
2021-07-07,16:45:00.000,69.66,238.71,-36.17,-59.53
2021-07-07,16:50:00.000,69.66,238.86,-36.02,-59.62
2021-07-07,16:55:00.000,69.66,238.85,-36.04,-59.61
2021-07-07,17:00:00.000,69.65,238.82,-36.07,-59.59
2021-07-07,17:05:00.000,69.66,238.94,-35.94,-59.67
2021-07-07,17:10:00.000,69.66,239.14,-35.73,-59.80
2021-07-07,17:15:00.000,69.66,238.88,-36.01,-59.63
2021-07-07,17:20:00.000,69.66,239.17,-35.70,-59.82
2021-07-07,17:25:00.000,69.66,239.07,-35.80,-59.75
2021-07-07,17:30:00.000,69.66,238.95,-35.92,-59.68
2021-07-07,17:35:00.000,69.66,239.39,-35.46,-59.95
2021-07-07,17:40:00.000,69.66,239.25,-35.62,-59.86
2021-07-07,17:45:00.000,69.66,239.31,-35.55,-59.90
2021-07-07,17:50:00.000,69.65,239.15,-35.72,-59.80
2021-07-07,17:55:00.000,69.66,239.16,-35.71,-59.80
2021-07-07,18:00:00.000,69.66,239.31,-35.55,-59.90
2021-07-07,18:05:00.000,69.66,239.14,-35.73,-59.80
2021-07-07,18:10:00.000,69.66,239.06,-35.81,-59.74
2021-07-07,18:15:00.000,69.65,239.09,-35.78,-59.76
2021-07-07,18:20:00.000,69.66,239.04,-35.84,-59.73
2021-07-07,18:25:00.000,69.65,238.99,-35.88,-59.70
2021-07-07,18:30:00.000,69.66,239.15,-35.72,-59.80
2021-07-07,18:35:00.000,69.66,239.05,-35.82,-59.74
2021-07-07,18:40:00.000,69.65,239.22,-35.64,-59.84
2021-07-07,18:45:00.000,69.66,238.93,-35.95,-59.66
2021-07-07,18:50:00.000,69.66,238.99,-35.89,-59.70
2021-07-07,18:55:00.000,69.66,238.93,-35.95,-59.66
2021-07-07,19:00:00.000,69.66,239.14,-35.73,-59.79
2021-07-07,19:05:00.000,69.66,239.01,-35.86,-59.71
2021-07-07,19:10:00.000,69.66,238.06,-36.85,-59.12
2021-07-07,19:15:00.000,28.75,29.20,25.10,14.03
2021-07-07,19:20:00.000,67.69,42.13,50.20,45.41
2021-07-07,19:25:00.000,67.61,42.33,49.98,45.54
2021-07-07,19:30:00.000,21.68,332.50,19.23,-10.01
2021-07-07,19:35:00.000,69.03,117.39,-31.76,61.29
2021-07-07,19:40:00.000,69.06,117.34,-31.72,61.35
2021-07-07,19:45:00.000,58.31,26.56,52.16,26.07
2021-07-07,19:50:00.000,56.53,63.70,25.05,50.68
2021-07-07,19:55:00.000,55.84,92.46,-2.39,55.79
2021-07-07,20:00:00.000,57.80,117.18,-26.40,51.42
2021-07-07,20:05:00.000,57.10,114.65,-23.81,51.90
2021-07-07,20:10:00.000,57.73,108.04,-17.88,54.89
2021-07-07,20:15:00.000,56.30,108.28,-17.66,53.46
2021-07-07,20:20:00.000,58.19,107.20,-17.20,55.58
2021-07-07,20:25:00.000,57.27,107.50,-17.22,54.62
2021-07-07,20:30:00.000,56.69,107.94,-17.46,53.93
2021-07-07,20:35:00.000,58.12,79.63,10.46,57.17
2021-07-07,20:40:00.000,59.49,107.28,-17.67,56.81
2021-07-07,20:45:00.000,57.00,221.63,-42.61,-37.87
2021-07-07,20:50:00.000,65.11,174.57,-64.82,6.16
2021-07-07,20:55:00.000,69.71,119.00,-33.80,60.97
2021-07-07,21:00:00.000,69.72,118.87,-33.66,61.06
2021-07-07,21:05:00.000,69.73,118.87,-33.66,61.06
2021-07-07,21:10:00.000,69.73,118.93,-33.72,61.03
2021-07-07,21:15:00.000,69.73,118.89,-33.69,61.05
2021-07-07,21:20:00.000,69.73,118.88,-33.68,61.06
2021-07-07,21:25:00.000,69.73,118.89,-33.69,61.06
2021-07-07,21:30:00.000,69.73,118.89,-33.69,61.06
2021-07-07,21:35:00.000,69.73,118.80,-33.60,61.10
2021-07-07,21:40:00.000,69.73,118.72,-33.51,61.16
2021-07-07,21:45:00.000,69.74,118.84,-33.64,61.09
2021-07-07,21:50:00.000,69.73,118.75,-33.54,61.14
2021-07-07,21:55:00.000,69.74,118.68,-33.47,61.18
2021-07-07,22:00:00.000,69.74,118.78,-33.58,61.12
2021-07-07,22:05:00.000,69.74,118.79,-33.58,61.12
2021-07-07,22:10:00.000,69.74,118.73,-33.52,61.15
2021-07-07,22:15:00.000,69.74,118.80,-33.60,61.11
2021-07-07,22:20:00.000,69.74,118.83,-33.62,61.10
2021-07-07,22:25:00.000,69.74,118.90,-33.70,61.05
2021-07-07,22:30:00.000,69.74,118.71,-33.50,61.17
2021-07-07,22:35:00.000,69.74,118.69,-33.48,61.18
2021-07-07,22:40:00.000,69.74,118.76,-33.55,61.13
2021-07-07,22:45:00.000,69.74,118.80,-33.59,61.11
2021-07-07,22:50:00.000,69.74,118.69,-33.48,61.18
2021-07-07,22:55:00.000,69.74,118.70,-33.49,61.17
2021-07-07,23:00:00.000,69.74,118.73,-33.52,61.16
2021-07-07,23:05:00.000,69.74,118.73,-33.52,61.16
2021-07-07,23:10:00.000,69.74,118.71,-33.50,61.17
2021-07-07,23:15:00.000,69.74,118.67,-33.46,61.20
2021-07-07,23:20:00.000,69.74,118.64,-33.43,61.21
2021-07-07,23:25:00.000,69.74,118.69,-33.49,61.18
2021-07-07,23:30:00.000,69.74,118.77,-33.57,61.13
2021-07-07,23:35:00.000,69.75,118.68,-33.47,61.19
2021-07-07,23:40:00.000,69.74,118.63,-33.42,61.22
2021-07-07,23:45:00.000,69.75,118.62,-33.41,61.23
2021-07-07,23:50:00.000,69.74,118.67,-33.46,61.19
2021-07-07,23:55:00.000,69.75,118.69,-33.48,61.18
2021-07-08,00:00:00.000,69.75,118.65,-33.44,61.21
2021-07-08,00:05:00.000,69.74,118.60,-33.38,61.24
2021-07-08,00:10:00.000,69.74,118.59,-33.38,61.24
2021-07-08,00:15:00.000,69.75,118.65,-33.44,61.21
